batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
146171,0,default,5000,0.00036476500099524856,0.003121426096186042,2.672458034712078e-16,0.00040453672409057617,0.04548441991209984,0.6996726393699646,0.26816117763519287,0.009813283570110798,0.9864808022975922,0.9999728202819824,5000,,,,,,,,,0.6263022669356504,0.18840872881986728,0.49211618304252625,0.9008171558380127,0.05419347807765007,0.46401626722765066,0.0,0.26938449240607515,0.013589128697042365,0.37729816147082335,0.002398081534772182,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
740852,0,default,5000,0.00043968248064629734,0.004332073498517275,2.1942985392152669e-16,0.0007036854221951216,0.1071925237774849,0.6951181888580322,0.26604145765304565,0.01189334224909544,0.9851040840148926,0.9999727606773376,5000,,,,,,,,,0.6310852226450575,0.19406579203807675,0.4910190999507904,0.862044632434845,0.053657714277505875,0.469758637644314,0.0,0.2917665867306155,0.019984012789768184,0.40927258193445243,0.0031974420463629096,0.04636290967226219,0.11,0.6,1,1.2,0,2.0,1.0,0.0
432037,0,default,5000,0.00047361134784296155,0.00476573221385479,5.749522023787777e-19,0.0005183794710319489,0.08251035213470459,0.6932858228683472,0.27033913135528564,0.015362136997282505,0.9855572581291199,1.0,5000,,,,,,,,,0.6264617972903781,0.18735632033499885,0.49770358204841614,0.8598533272743225,0.05478384718298912,0.4713028618759907,0.0,0.28457234212629895,0.026378896882494004,0.39568345323741005,0.0031974420463629096,0.029576338928856916,0.11,0.6,1,1.2,0,2.0,1.0,0.0
964779,0,default,5000,0.00018299467046745121,0.0016017010202631354,2.118599469416946e-16,0.00030695645546074957,0.025084856897592545,0.7035691142082214,0.26241981983184814,0.01366814598441124,0.9855121672153473,0.9999727606773376,5000,,,,,,,,,0.6218506682405083,0.1817429609854694,0.4938960075378418,0.9196794629096985,0.054551586508750916,0.46820282793438567,0.0,0.25499600319744203,0.011191047162270184,0.36211031175059955,0.0015987210231814548,0.03597122302158273,0.11,0.6,1,1.2,0,2.0,1.0,0.0
260592,0,default,5000,0.00036384951090440154,0.0029647278133779764,9.85739141860561e-19,0.0005514025979209691,0.05888989940285683,0.6996942758560181,0.2622893750667572,0.008596098981797695,0.9863576889038086,0.9999991655349731,5000,,,,,,,,,0.6247568990972688,0.1908497281451437,0.49357399344444275,0.8843831419944763,0.054550278931856155,0.4556072429540924,0.0,0.2701838529176659,0.019984012789768184,0.3876898481215028,0.0031974420463629096,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
586113,0,default,5000,0.00029213164816610515,0.003182939486578107,3.881521704529253e-14,0.00025578265922376886,0.062194786965847015,0.6981542110443115,0.26541346311569214,0.018954632803797722,0.9824035167694092,0.9999721050262451,5000,,,,,,,,,0.6247635878723778,0.18174770027865458,0.49103042483329773,0.9041951298713684,0.054171446710824966,0.4626692120843998,0.0,0.2773780975219824,0.012789768185451638,0.3820943245403677,0.0,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
378682,0,default,5000,0.00037832395173609257,0.003329394618049264,1.9392506983987906e-16,0.0004894925659755245,0.0516313873231411,0.697399914264679,0.2664331793785095,0.009814883582293987,0.9856787621974945,0.9999728202819824,5000,,,,,,,,,0.6261772675384625,0.1880713040048487,0.494848370552063,0.8987340331077576,0.05405235290527344,0.4561456092309466,0.0,0.2853717026378897,0.019984012789768184,0.39728217426059154,0.0007993605115907274,0.03597122302158273,0.11,0.6,1,1.2,0,2.0,1.0,0.0
277382,0,default,5000,0.0001479538914281875,0.001242655562236905,1.2132111348796704e-14,0.0002504740114090964,0.01664954423904419,0.6999265551567078,0.265941321849823,0.011709521524608135,0.9848142266273499,0.9998432993888855,5000,,,,,,,,,0.6207116056355736,0.18482843268658725,0.5017291903495789,0.9018712043762207,0.05398998782038689,0.4941661795638472,0.0,0.2653876898481215,0.014388489208633094,0.37729816147082335,0.003996802557953637,0.026378896882494004,0.11,0.6,1,1.2,0,2.0,1.0,0.0
298976,0,default,5000,0.0006567181553691626,0.006747341249138117,9.19064558778454e-19,0.0007471071730833501,0.11938086897134781,0.6945788860321045,0.2657575309276581,0.016060784459114075,0.9869891107082367,0.9999962449073792,5000,,,,,,,,,0.6245009976563504,0.18926786191792994,0.5084598064422607,0.8582918643951416,0.054672498255968094,0.46183236340860384,0.0,0.2741806554756195,0.02478017585931255,0.3964828137490008,0.0007993605115907274,0.03677058353317346,0.11,0.6,1,1.2,0,2.0,1.0,0.0
600706,0,default,5000,0.00029198225820437074,0.0027111447416245937,5.749522023787777e-19,0.0002723940560827032,0.08420736342668533,0.7009881138801575,0.26389241218566895,0.014524312689900398,0.9855892062187195,0.9999993443489075,5000,,,,,,,,,0.6229727417111492,0.18835571914927368,0.4969462454319,0.9066631197929382,0.05328219011425972,0.47635246206417264,0.0,0.2741806554756195,0.011191047162270184,0.3876898481215028,0.002398081534772182,0.03677058353317346,0.11,0.6,1,1.2,0,2.0,1.0,0.0
